subject,resp.keys,resp.rt,text,letterColor,colorSet
110,green,1.2353,green,green,I
110,blue,0.9819,blue,blue,I
110,blue,0.9924,green,blue,I
110,green,1.7276,red,green,I
110,red,1.3252,red,red,I
110,red,2.495,blue,red,I
110,green,1.4461,green,green,I
110,blue,0.97,green,blue,I
110,red,1.599,red,red,I
110,green,1.8329,red,green,I
110,blue,0.787,blue,blue,I
110,red,0.9608,blue,red,I
110,red,0.8563,blue,red,I
110,blue,0.8187,blue,blue,I
110,red,0.8591,red,red,I
110,blue,1.1777,green,blue,I
110,green,0.7835,green,green,I
110,green,2.3895,red,green,I
110,green,0.6886,red,green,I
110,red,0.9689,red,red,I
110,green,0.7827,green,green,I
110,blue,1.2254,blue,blue,I
110,blue,2.1302,green,blue,I
110,red,1.1834,blue,red,I
111,red,2.4654,green,blue,I
111,blue,2.3026,red,red,I
111,green,0.7759,red,green,I
111,blue,2.1861,blue,red,I
111,green,1.1446,blue,blue,I
111,green,1.7515,green,green,I
111,red,0.8816,blue,blue,I
111,green,3.0697,red,green,I
111,blue,0.8857,red,red,I
111,green,0.5919,green,green,I
111,red,0.752,green,blue,I
111,blue,1.2923,blue,red,I
111,red,2.6654,blue,blue,I
111,red,1.7172,green,blue,I
111,green,1.2908,red,green,I
111,blue,0.7558,red,red,I
111,green,0.8505,green,green,I
111,red,1.7003,blue,red,I
111,red,1.773,green,blue,I
111,green,1.3989,red,green,I
111,green,0.668,green,green,I
111,blue,2.5912,red,red,I
111,blue,1.0914,blue,red,I
111,red,1.7227,blue,blue,I
111,blue,0.7607,red,red,I
111,red,0.9015,green,blue,I
111,red,0.5821,blue,blue,I
111,green,2.1051,red,green,I
111,green,1.6726,green,green,I
111,red,1.6329,blue,red,I
112,green,1.47,green,blue,I
112,green,2.693,green,green,I
112,green,0.86,red,green,I
112,red,1.01,blue,red,I
112,red,0.679,red,red,I
112,blue,3.114,blue,blue,I
112,blue,1.096,green,blue,I
112,red,0.811,blue,red,I
112,blue,1.644,blue,blue,I
112,red,0.76,red,red,I
112,green,2.314,red,green,I
112,green,0.877,green,green,I
112,green,1.327,red,green,I
112,green,0.747,green,green,I
112,blue,1.342,green,blue,I
112,blue,0.711,blue,blue,I
112,red,2.013,blue,red,I
112,red,0.528,red,red,I
112,blue,0.844,blue,blue,I
112,red,1.666,red,red,I
112,blue,1.011,green,blue,I
112,green,1.46,green,green,I
112,red,0.926,blue,red,I
112,green,0.876,red,green,I
112,green,0.644,green,green,I
112,red,0.71,red,red,I
112,red,0.71,blue,red,I
112,green,0.764,red,green,I
112,blue,0.812,green,blue,I
112,blue,1.044,blue,blue,I
113,green,3.797,green,green,I
113,blue,1.616,blue,blue,I
113,green,1.429,red,green,I
113,blue,1.062,green,blue,I
113,red,0.934,red,red,I
113,red,0.667,blue,red,I
113,red,0.68,blue,red,I
113,blue,1.178,green,blue,I
113,green,0.882,green,green,I
113,red,0.879,red,red,I
113,blue,0.898,blue,blue,I
113,green,1.749,red,green,I
113,red,0.845,red,red,I
113,green,1.012,green,green,I
113,red,0.845,blue,red,I
113,blue,0.818,blue,blue,I
113,blue,0.911,green,blue,I
113,green,0.831,red,green,I
113,red,0.648,red,red,I
113,green,1.811,red,green,I
113,blue,1.294,green,blue,I
113,blue,0.462,blue,blue,I
113,green,0.662,green,green,I
113,red,0.549,blue,red,I
113,red,0.446,blue,red,I
113,green,1.127,green,green,I
113,blue,0.628,blue,blue,I
113,red,0.598,red,red,I
113,green,0.863,red,green,I
113,blue,0.895,green,blue,I
114,blue,0.5874,green,green,I
114,green,0.7637,blue,red,I
114,green,1.0054,blue,blue,I
114,blue,4.1153,green,blue,I
114,red,1.2839,red,green,I
114,red,1.026,red,red,I
114,red,0.4934,red,red,I
114,green,1.0299,green,green,I
114,blue,1.5548,green,blue,I
114,red,0.8152,blue,red,I
114,green,1.0657,red,green,I
114,blue,0.5703,blue,blue,I
114,blue,0.6816,blue,blue,I
114,green,0.4369,green,green,I
114,red,0.5539,red,red,I
114,red,0.9253,red,green,I
114,blue,1.4319,green,blue,I
114,red,0.9096,blue,red,I
114,red,0.7739,red,red,I
114,blue,0.8578,green,blue,I
114,green,0.7542,red,green,I
114,green,0.743,green,green,I
114,blue,0.8324,blue,blue,I
114,red,1.1313,blue,red,I
114,green,0.8718,red,green,I
114,red,1.4712,red,red,I
114,green,1.0954,green,green,I
114,blue,0.9728,blue,blue,I
114,blue,0.7226,green,blue,I
114,red,0.8128,blue,red,I
115,red,8.703,red,green,I
115,red,0.886,red,red,I
115,blue,0.782,blue,blue,I
115,green,0.811,green,green,I
115,blue,1.183,blue,red,I
115,green,0.941,green,blue,I
115,red,0.737,red,green,I
115,blue,0.544,blue,blue,I
115,blue,0.575,blue,red,I
115,green,0.844,green,green,I
115,red,0.575,red,red,I
115,green,0.778,green,blue,I
115,green,0.446,green,blue,I
115,red,1.597,red,red,I
115,blue,0.489,blue,red,I
115,red,0.525,red,green,I
115,blue,0.52,blue,blue,I
115,green,0.42,green,green,I
115,green,0.504,green,green,I
115,red,0.604,red,red,I
115,blue,0.531,blue,red,I
115,green,0.473,blue,blue,I
115,red,0.945,red,green,I
115,green,0.87,green,blue,I
115,green,0.579,blue,blue,I
115,red,0.765,red,red,I
115,blue,0.555,green,blue,I
115,green,0.703,green,green,I
115,red,0.955,red,green,I
115,blue,0.541,blue,red,I
116,green,1.971,green,green,I
116,blue,0.998,blue,red,I
116,green,0.932,green,blue,I
116,blue,1.052,blue,blue,I
116,red,0.513,red,green,I
116,red,0.609,red,red,I
116,green,0.741,green,blue,I
116,red,0.621,red,red,I
116,blue,0.842,blue,red,I
116,blue,0.774,blue,blue,I
116,red,0.948,red,green,I
116,green,0.892,green,green,I
