,group,condition,subject,phase,trial,target,hand_angle,error,movement_time,reaction_time,peak_velocity,rot_direction,rot
4176,0,1,2,Adaptation,305,0,29.657535,-0.342465,910.3261064,358.12865760000005,,CCW,-30
240,0,0,2,Base,108,90,-11.9,-11.9,0.9450860000000001,0.7163729999999999,0.209468,CCW,0
4177,0,1,2,Adaptation,306,0,33.66997,3.6699699999999997,989.9345832,480.1214239,,CCW,-30
251,0,0,2,Base,109,120,-4.65,-4.65,0.8379530000000001,0.661443,0.0760405,CCW,0
4178,0,1,2,Adaptation,307,0,25.356820000000003,-4.64318,970.5592254000001,289.9174085,,CCW,-30
333,0,1,2,Base,110,0,-8.44,-8.44,0.677563,0.35024,0.0848671,CCW,0
4179,0,1,2,Adaptation,308,0,33.141020000000005,3.14102,1011.9177490000001,639.3780763999999,,CCW,-30
255,0,0,2,Base,111,120,-6.58,-6.58,0.985518,0.43571899999999997,0.050594599999999997,CCW,0
213,0,0,2,Base,112,30,-1.44,-1.44,1.0036399999999999,0.5629930000000001,0.191721,CCW,0
381,0,1,2,Base,113,-90,1.03,1.03,1.04687,0.270424,0.226185,CCW,0
355,0,1,2,Base,114,120,-7.86,-7.86,0.6282270000000001,0.698975,0.128378,CCW,0
199,0,0,2,Base,115,0,-6.21,-6.21,1.07447,0.639526,0.186015,CCW,0
212,0,0,2,Base,116,30,-4.95,-4.95,1.02053,0.408864,0.306917,CCW,0
230,0,0,2,Base,117,60,-8.25,-8.25,0.844615,0.381473,0.219635,CCW,0
249,0,0,2,Base,118,120,-7.42,-7.42,0.886076,0.607416,0.13212100000000002,CCW,0
253,0,0,2,Base,119,120,2.01,2.01,1.22003,0.49574399999999996,0.160364,CCW,0
314,0,0,2,Base,120,-120,0.321,0.321,1.00173,0.75107,0.161493,CCW,0
243,0,0,2,Base,121,90,-0.201,-0.201,0.9324819999999999,0.435278,0.206321,CCW,0
284,0,0,2,Base,122,-60,3.61,3.61,0.857231,0.590408,0.0400898,CCW,0
392,0,1,2,Base,123,-150,-6.82,-6.82,0.746996,0.575609,0.10122,CCW,0
205,0,0,2,Base,124,0,1.22,1.22,0.9029719999999999,0.431226,0.277881,CCW,0
387,0,1,2,Base,125,-120,-9.42,-9.42,1.02445,0.39485,0.16394,CCW,0
326,0,0,2,Base,126,-150,3.31,3.31,0.8450559999999999,0.45098599999999994,0.113068,CCW,0
363,0,1,2,Base,127,150,-8.4,-8.4,1.26899,0.667057,0.21193800000000002,CCW,0
375,0,1,2,Base,128,-60,-8.07,-8.07,0.8519690000000001,0.36947800000000003,0.15579,CCW,0
393,0,1,2,Base,129,-150,-0.134,-0.134,0.8804770000000001,0.25921,0.194201,CCW,0
211,0,0,2,Base,130,30,-10.9,-10.9,0.89922,0.7391979999999999,0.206085,CCW,0
237,0,0,2,Base,131,90,3.41,3.41,0.9786299999999999,0.466379,0.172779,CCW,0
385,0,1,2,Base,132,-120,-10.8,-10.8,1.5413299999999999,0.134076,0.24106100000000003,CCW,0
300,0,0,2,Base,133,-90,6.79,6.79,0.788808,0.774859,0.050054699999999994,CCW,0
229,0,0,2,Base,134,60,-7.28,-7.28,1.02534,0.670289,0.16553900000000002,CCW,0
267,0,0,2,Base,135,150,-14.8,-14.8,0.919492,0.8102229999999999,0.232251,CCW,0
247,0,0,2,Base,136,120,-4.95,-4.95,0.89717,0.507871,0.161722,CCW,0
368,0,1,2,Base,137,-30,-7.11,-7.11,0.5274369999999999,0.660817,0.33229200000000003,CCW,0
337,0,1,2,Base,138,30,-8.74,-8.74,1.45507,0.865584,0.204349,CCW,0
348,0,1,2,Base,139,90,0.311,0.311,0.8538120000000001,0.47525600000000007,0.27399,CCW,0
321,0,0,2,Base,140,-150,-4.15,-4.15,0.9735940000000001,0.394529,0.185185,CCW,0
266,0,0,2,Base,141,150,-4.6,-4.6,0.865391,0.304701,0.131854,CCW,0
260,0,0,2,Base,142,150,4.33,4.33,0.79845,0.35343,0.0590121,CCW,0
279,0,0,2,Base,143,-30,0.47700000000000004,0.47700000000000004,1.11676,0.330472,0.16858099999999998,CCW,0
271,0,0,2,Base,144,-30,-6.64,-6.64,0.6598890000000001,0.520941,0.00231305,CCW,0
339,0,1,2,Base,145,30,-2.39,-2.39,1.02324,0.49066400000000004,0.030361900000000004,CCW,0
203,0,0,2,Base,146,0,0.0439,0.0439,0.765098,0.38434,0.12387000000000001,CCW,0
220,0,0,2,Base,147,30,5.5,5.5,0.8349700000000001,0.42601400000000006,0.132965,CCW,0
263,0,0,2,Base,148,150,-6.0,-6.0,0.9860110000000001,0.371742,0.167479,CCW,0
291,0,0,2,Base,149,-60,-6.53,-6.53,0.7160479999999999,0.586723,0.0113469,CCW,0
315,0,0,2,Base,150,-120,1.33,1.33,1.10064,0.15476900000000002,0.21484299999999998,CCW,0
302,0,0,2,Base,151,-90,-3.62,-3.62,1.0682399999999999,0.699029,0.0713981,CCW,0
362,0,1,2,Base,152,150,-8.64,-8.64,1.01746,0.528998,0.18871400000000002,CCW,0
332,0,1,2,Base,153,0,6.43,6.43,0.980138,0.344752,0.228462,CCW,0
227,0,0,2,Base,154,60,-0.385,-0.385,0.8462719999999999,0.36271,0.20784699999999998,CCW,0
371,0,1,2,Base,155,-30,-12.4,-12.4,0.778303,0.611668,0.190207,CCW,0
354,0,1,2,Base,156,120,-6.41,-6.41,0.781933,0.365247,0.24640700000000001,CCW,0
258,0,0,2,Base,157,150,1.25,1.25,0.944699,0.386574,0.190645,CCW,0
225,0,0,2,Base,158,60,-12.7,-12.7,0.490623,0.275217,0.186625,CCW,0
319,0,0,2,Base,159,-150,-1.67,-1.67,0.8800450000000001,0.410189,0.057905200000000004,CCW,0
366,0,1,2,Base,160,-30,1.51,1.51,0.749941,0.35333600000000004,0.168152,CCW,0
390,0,1,2,Base,161,-150,-1.22,-1.22,0.8706940000000001,0.567152,0.163956,CCW,0
288,0,0,2,Base,162,-60,-7.81,-7.81,1.2495,0.41474700000000003,0.049250800000000004,CCW,0
357,0,1,2,Base,163,120,5.11,5.11,1.06703,0.222175,0.164179,CCW,0
358,0,1,2,Base,164,120,-16.1,-16.1,1.07917,0.45623199999999997,0.38069000000000003,CCW,0
318,0,0,2,Base,165,-150,-3.77,-3.77,1.17726,0.44575,0.138113,CCW,0
262,0,0,2,Base,166,150,-9.09,-9.09,0.885134,0.540846,0.030658099999999997,CCW,0
297,0,0,2,Base,167,-90,-2.07,-2.07,0.8349129999999999,0.426856,0.121653,CCW,0
257,0,0,2,Base,168,120,0.0822,0.0822,0.976291,0.476523,0.062301699999999995,CCW,0
209,0,0,2,Base,169,0,0.3,0.3,0.8463,0.533347,0.181203,CCW,0
226,0,0,2,Base,170,60,-1.18,-1.18,0.98249,0.44022799999999995,0.0385135,CCW,0
242,0,0,2,Base,171,90,-9.79,-9.79,1.2159200000000001,0.385382,0.293329,CCW,0
265,0,0,2,Base,172,150,-7.8,-7.8,0.8458100000000001,0.149109,0.18965,CCW,0
386,0,1,2,Base,173,-120,-6.48,-6.48,0.7270409999999999,0.725217,0.08890319999999999,CCW,0
295,0,0,2,Base,174,-90,-0.653,-0.653,0.793618,0.737837,0.16935799999999998,CCW,0
204,0,0,2,Base,175,0,1.49,1.49,0.5693699999999999,0.19451,0.20016099999999998,CCW,0
352,0,1,2,Base,176,90,-9.53,-9.53,0.973715,0.6345069999999999,0.22458000000000003,CCW,0
294,0,0,2,Base,177,-90,-2.44,-2.44,0.549085,0.28883400000000004,0.132217,CCW,0
239,0,0,2,Base,178,90,3.71,3.71,0.703109,0.466397,0.0636604,CCW,0
345,0,1,2,Base,179,60,-9.99,-9.99,1.04383,0.381916,0.136925,CCW,0
214,0,0,2,Base,180,30,-5.24,-5.24,0.828311,0.472513,0.0644084,CCW,0
259,0,0,2,Base,181,150,1.7,1.7,0.9725219999999999,0.547564,0.327452,CCW,0
207,0,0,2,Base,182,0,0.45299999999999996,0.45299999999999996,0.811282,0.315475,0.137032,CCW,0
344,0,1,2,Base,183,60,-4.46,-4.46,1.10018,0.5809770000000001,0.11105999999999999,CCW,0
289,0,0,2,Base,184,-60,-11.7,-11.7,1.0681100000000001,0.48365699999999995,0.149141,CCW,0
370,0,1,2,Base,185,-30,4.88,4.88,1.10619,0.7668229999999999,0.177308,CCW,0
329,0,0,2,Base,186,-150,-11.3,-11.3,0.651048,0.262324,0.187779,CCW,0
282,0,0,2,Base,187,-60,-10.4,-10.4,0.81319,0.483099,0.0143674,CCW,0
304,0,0,2,Base,188,-90,-12.7,-12.7,0.729455,0.44144399999999995,0.23618699999999998,CCW,0
292,0,0,2,Base,189,-60,-8.15,-8.15,0.55493,0.652729,0.030086500000000002,CCW,0
338,0,1,2,Base,190,30,1.92,1.92,0.713344,0.215454,0.12871300000000002,CCW,0
268,0,0,2,Base,191,150,-2.6,-2.6,0.859856,0.8919819999999999,0.30128499999999997,CCW,0
334,0,1,2,Base,192,0,-11.7,-11.7,0.9715729999999999,0.38340799999999997,0.201242,CCW,0
272,0,0,2,Base,193,-30,-6.73,-6.73,0.8452780000000001,0.232106,0.154693,CCW,0
290,0,0,2,Base,194,-60,2.3,2.3,1.13402,0.742532,0.318193,CCW,0
200,0,0,2,Base,195,0,-13.4,-13.4,0.949693,0.552215,0.12241500000000001,CCW,0
221,0,0,2,Base,196,30,-12.1,-12.1,0.9847889999999999,0.578519,0.20111400000000001,CCW,0
372,0,1,2,Base,197,-60,-11.8,-11.8,0.957134,0.493305,0.232723,CCW,0
224,0,0,2,Base,198,60,-0.187,-0.187,1.07056,0.487072,0.24638600000000002,CCW,0
620,0,0,4,Base,1,60,-1.34,-1.34,0.992058,0.124226,0.0704668,CCW,0
4290,0,1,4,Adaptation,199,0,1.6615,-28.3385,1005.579509,595.5707775000001,,CCW,-30
6358,0,0,4,Generalisation,309,-60,2.7571630419999997,2.7571630419999997,,,,CCW,0
634,0,0,4,Base,2,90,4.24,4.24,1.21203,0.648088,0.0405037,CCW,0
4291,0,1,4,Adaptation,200,0,21.6437,-8.3563,1086.871891,494.5421418000001,,CCW,-30
6359,0,0,4,Generalisation,310,-120,4.068061226,4.068061226,,,,CCW,0
744,0,1,4,Base,3,90,-11.9,-11.9,0.520787,0.31596,0.09650039999999999,CCW,0
4292,0,1,4,Adaptation,201,0,9.6446,-20.3554,722.9125433999999,381.2533617,,CCW,-30
6360,0,0,4,Generalisation,311,-90,0.188172411,0.188172411,,,,CCW,0
696,0,0,4,Base,4,-90,2.87,2.87,0.780408,0.46242700000000003,0.207697,CCW,0
4293,0,1,4,Adaptation,202,0,16.0889,-13.9111,1054.003042,443.27382080000007,,CCW,-30
6361,0,0,4,Generalisation,312,-120,4.596691983,4.596691983,,,,CCW,0
691,0,0,4,Base,5,-90,-4.84,-4.84,1.00262,0.626867,0.0392204,CCW,0
4294,0,1,4,Adaptation,203,0,14.2997,-15.7003,1146.425613,590.9953442999999,,CCW,-30
6362,0,0,4,Generalisation,313,-150,8.471082066000001,8.471082066000001,,,,CCW,0
710,0,0,4,Base,6,-120,-1.86,-1.86,0.8606209999999999,0.695578,0.25708200000000003,CCW,0
4295,0,1,4,Adaptation,204,0,12.1004,-17.8996,1008.0341490000001,364.00182830000006,,CCW,-30
6363,0,0,4,Generalisation,314,-90,4.095982525,4.095982525,,,,CCW,0
668,0,0,4,Base,7,-30,-3.75,-3.75,1.06705,0.6151810000000001,0.163424,CCW,0
4296,0,1,4,Adaptation,205,0,11.7498,-18.2502,944.3217839,514.7729331,,CCW,-30
6364,0,0,4,Generalisation,315,-90,3.1531858410000004,3.1531858410000004,,,,CCW,0
783,0,1,4,Base,8,-120,-1.46,-1.46,0.80014,0.509963,0.0898246,CCW,0
4297,0,1,4,Adaptation,206,0,18.122,-11.878,1013.72876,394.87253369999996,,CCW,-30
6365,0,0,4,Generalisation,316,150,4.727232833,4.727232833,,,,CCW,0
750,0,1,4,Base,9,120,-1.02,-1.02,0.941364,0.40262800000000004,0.169753,CCW,0
4298,0,1,4,Adaptation,207,0,18.9972,-11.0028,632.9996917999999,292.0383291,,CCW,-30
6366,0,0,4,Generalisation,317,-90,4.043598787,4.043598787,,,,CCW,0
656,0,0,4,Base,10,150,0.997,0.997,0.9263399999999999,0.278777,0.173747,CCW,0
4299,0,1,4,Adaptation,208,0,24.86285,-5.13715,1232.602247,797.1007463,,CCW,-30
6367,0,0,4,Generalisation,318,120,5.219240557,5.219240557,,,,CCW,0
723,0,0,4,Base,11,-150,-10.0,-10.0,1.09894,0.516237,0.09814450000000001,CCW,0
4300,0,1,4,Adaptation,209,0,17.1283,-12.8717,1161.687214,532.2055167,,CCW,-30
6368,0,0,4,Generalisation,319,60,4.8485493989999995,4.8485493989999995,,,,CCW,0
647,0,0,4,Base,12,120,4.44,4.44,1.34053,0.45590600000000003,0.22097399999999998,CCW,0
4301,0,1,4,Adaptation,210,0,30.269259,0.269259,1279.611017,500.7047955,,CCW,-30
6369,0,0,4,Generalisation,320,-60,6.199602238,6.199602238,,,,CCW,0
748,0,1,4,Base,13,90,-9.23,-9.23,0.819175,0.361349,0.20056600000000002,CCW,0
4302,0,1,4,Adaptation,211,0,18.8909,-11.1091,832.028274,471.90691519999996,,CCW,-30
6370,0,0,4,Generalisation,321,-30,12.21917683,12.21917683,,,,CCW,0
765,0,1,4,Base,14,-30,-7.81,-7.81,1.4639799999999998,0.37378,0.13158399999999998,CCW,0
4303,0,1,4,Adaptation,212,0,26.549459999999996,-3.45054,1059.9603240000001,659.766717,,CCW,-30
6371,0,0,4,Generalisation,322,30,15.62641951,15.62641951,,,,CCW,0
636,0,0,4,Base,15,90,-1.47,-1.47,1.04815,0.525717,0.139226,CCW,0
4304,0,1,4,Adaptation,213,0,23.09917,-6.90083,764.8825663,485.60373569999996,,CCW,-30
6372,0,0,4,Generalisation,323,120,3.719275371,3.719275371,,,,CCW,0
758,0,1,4,Base,16,150,-2.43,-2.43,0.457113,0.629341,0.259747,CCW,0
4305,0,1,4,Adaptation,214,0,23.999670000000002,-6.00033,1098.184033,592.5867172000001,,CCW,-30
6373,0,0,4,Generalisation,324,-150,4.798339717,4.798339717,,,,CCW,0
611,0,0,4,Base,17,30,-12.2,-12.2,0.907452,0.411995,0.14620999999999998,CCW,0
4306,0,1,4,Adaptation,215,0,26.29849,-3.70151,1006.383582,770.3929262999999,,CCW,-30
6374,0,0,4,Generalisation,325,150,6.468616762000001,6.468616762000001,,,,CCW,0
677,0,0,4,Base,18,-30,-1.59,-1.59,0.994395,0.360468,0.185368,CCW,0
4307,0,1,4,Adaptation,216,0,21.056720000000002,-8.94328,805.6729617999999,695.3034824,,CCW,-30
6375,0,0,4,Generalisation,326,90,2.818816435,2.818816435,,,,CCW,0
766,0,1,4,Base,19,-30,-4.72,-4.72,1.12316,0.512456,0.132082,CCW,0
4308,0,1,4,Adaptation,217,0,23.700670000000002,-6.29933,1072.155381,431.9714307,,CCW,-30
6376,0,0,4,Generalisation,327,-150,2.477132783,2.477132783,,,,CCW,0
753,0,1,4,Base,20,120,-2.15,-2.15,0.9523159999999999,0.651173,0.149329,CCW,0
4309,0,1,4,Adaptation,218,0,18.4492,-11.5508,1204.373902,865.1720096000001,,CCW,-30
6377,0,0,4,Generalisation,328,30,16.00879832,16.00879832,,,,CCW,0
787,0,1,4,Base,21,-150,-11.6,-11.6,0.718296,0.317497,0.0938301,CCW,0
4310,0,1,4,Adaptation,219,0,22.36113,-7.63887,659.8513723,547.9538082,,CCW,-30
6378,0,0,4,Generalisation,329,0,19.31537874,19.31537874,,,,CCW,0
699,0,0,4,Base,22,-90,1.68,1.68,0.729685,0.563465,0.198597,CCW,0
4311,0,1,4,Adaptation,220,0,16.438,-13.562000000000001,1129.035476,451.05343880000004,,CCW,-30
6379,0,0,4,Generalisation,330,-60,5.112829508,5.112829508,,,,CCW,0
609,0,0,4,Base,23,30,-7.65,-7.65,1.1409799999999999,0.806527,0.0905336,CCW,0
4312,0,1,4,Adaptation,221,0,22.197020000000002,-7.802980000000001,950.0112171,719.1015298,,CCW,-30
6380,0,0,4,Generalisation,331,0,21.84472633,21.84472633,,,,CCW,0
695,0,0,4,Base,24,-90,4.08,4.08,1.39822,0.42523199999999994,0.155257,CCW,0
4313,0,1,4,Adaptation,222,0,20.1103,-9.8897,977.8105893999999,429.28469810000007,,CCW,-30
6381,0,0,4,Generalisation,332,0,20.92049043,20.92049043,,,,CCW,0
791,0,1,4,Base,25,-150,-9.09,-9.09,0.9356709999999999,0.282154,0.051001300000000006,CCW,0
4314,0,1,4,Adaptation,223,0,19.567999999999998,-10.432,1140.578108,643.3364805,,CCW,-30
6382,0,0,4,Generalisation,333,-30,12.86294533,12.86294533,,,,CCW,0
673,0,0,4,Base,26,-30,2.18,2.18,0.7923479999999999,0.285876,0.21024299999999999,CCW,0
4315,0,1,4,Adaptation,224,0,22.80259,-7.1974100000000005,921.8106902999999,416.0860766,,CCW,-30
6383,0,0,4,Generalisation,334,-60,7.462090855,7.462090855,,,,CCW,0
770,0,1,4,Base,27,-60,-6.69,-6.69,0.8749459999999999,0.521767,0.0501466,CCW,0
4316,0,1,4,Adaptation,225,0,23.5358,-6.4642,1041.52706,574.0647084,,CCW,-30
6384,0,0,4,Generalisation,335,-150,6.8042117520000005,6.8042117520000005,,,,CCW,0
637,0,0,4,Base,28,90,-3.65,-3.65,0.83746,0.32119699999999995,0.183372,CCW,0
4317,0,1,4,Adaptation,226,0,17.5701,-12.4299,846.2499004000001,701.7943088,,CCW,-30
6385,0,0,4,Generalisation,336,30,15.54189312,15.54189312,,,,CCW,0
713,0,0,4,Base,29,-120,-3.4,-3.4,0.684796,0.313125,0.11751600000000001,CCW,0
4318,0,1,4,Adaptation,227,0,24.46109,-5.53891,877.8713472000001,469.5550501,,CCW,-30
6386,0,0,4,Generalisation,337,150,3.76377854,3.76377854,,,,CCW,0
771,0,1,4,Base,30,-60,-9.13,-9.13,0.75731,0.37956999999999996,0.11802,CCW,0
4319,0,1,4,Adaptation,228,0,18.6785,-11.3215,1060.366663,535.7057051,,CCW,-30
6387,0,0,4,Generalisation,338,0,20.83219185,20.83219185,,,,CCW,0
734,0,1,4,Base,31,30,-13.7,-13.7,1.1270200000000001,0.562553,0.0870939,CCW,0
4320,0,1,4,Adaptation,229,0,29.9880955,-0.0119045,1069.604505,386.5655478,,CCW,-30
6388,0,0,4,Generalisation,339,-30,13.3393032,13.3393032,,,,CCW,0
639,0,0,4,Base,32,90,-12.2,-12.2,0.9772790000000001,0.356917,0.25905100000000003,CCW,0
4321,0,1,4,Adaptation,230,0,26.8218,-3.1782,1075.484046,536.3644155000001,,CCW,-30
6389,0,0,4,Generalisation,340,-90,6.257646755,6.257646755,,,,CCW,0
615,0,0,4,Base,33,30,-12.1,-12.1,0.92895,0.42960600000000004,0.22130100000000003,CCW,0
4322,0,1,4,Adaptation,231,0,19.811,-10.189,1254.029014,621.739107,,CCW,-30
6390,0,0,4,Generalisation,341,90,4.121137335,4.121137335,,,,CCW,0
675,0,0,4,Base,34,-30,4.05,4.05,0.894489,0.400731,0.15173299999999998,CCW,0
4323,0,1,4,Adaptation,232,0,18.9583,-11.0417,979.2422211,549.8743887999999,,CCW,-30
6391,0,0,4,Generalisation,342,60,7.328313402999999,7.328313402999999,,,,CCW,0
726,0,1,4,Base,35,0,-10.3,-10.3,0.807746,0.544041,0.0477051,CCW,0
4324,0,1,4,Adaptation,233,0,16.7962,-13.2038,1008.5610029999999,478.7149957,,CCW,-30
6392,0,0,4,Generalisation,343,60,6.312073119,6.312073119,,,,CCW,0
664,0,0,4,Base,36,150,-7.63,-7.63,0.655656,0.263484,-0.00163872,CCW,0
4325,0,1,4,Adaptation,234,0,29.228841,-0.771159,705.220972,474.1277459,,CCW,-30
6393,0,0,4,Generalisation,344,-90,2.722952471,2.722952471,,,,CCW,0
678,0,0,4,Base,37,-60,-12.1,-12.1,1.04298,0.24959299999999998,0.173164,CCW,0
4326,0,1,4,Adaptation,235,0,22.96799,-7.0320100000000005,889.2075267999999,327.7288713,,CCW,-30
6394,0,0,4,Generalisation,345,120,4.191400961,4.191400961,,,,CCW,0
669,0,0,4,Base,38,-30,-0.469,-0.469,0.615205,0.41011899999999996,0.413975,CCW,0
4327,0,1,4,Adaptation,236,0,22.21889,-7.781110000000001,718.7278581,464.26925760000006,,CCW,-30
6395,0,0,4,Generalisation,346,90,4.696674435,4.696674435,,,,CCW,0
641,0,0,4,Base,39,90,-4.42,-4.42,0.6435569999999999,0.572476,0.192745,CCW,0
4328,0,1,4,Adaptation,237,0,26.73027,-3.26973,940.7492496,478.6759313,,CCW,-30
6396,0,0,4,Generalisation,347,-120,3.002207924,3.002207924,,,,CCW,0
654,0,0,4,Base,40,150,6.82,6.82,0.802423,0.287971,0.154171,CCW,0
4329,0,1,4,Adaptation,238,0,16.0015,-13.9985,836.5500168,578.4291007,,CCW,-30
6397,0,0,4,Generalisation,348,-150,3.5499043510000003,3.5499043510000003,,,,CCW,0
742,0,1,4,Base,41,60,-7.02,-7.02,1.0984,0.469816,0.271567,CCW,0
4330,0,1,4,Adaptation,239,0,19.2644,-10.7356,895.6916166000001,547.0927165,,CCW,-30
6398,0,0,4,Generalisation,349,60,8.430951256,8.430951256,,,,CCW,0
703,0,0,4,Base,42,-120,-6.53,-6.53,1.0848,0.41635,0.165915,CCW,0
4331,0,1,4,Adaptation,240,0,32.21608,2.21608,853.8959041000002,587.4264722999999,,CCW,-30
6399,0,0,4,Generalisation,350,120,3.786226511,3.786226511,,,,CCW,0
689,0,0,4,Base,43,-60,-0.33899999999999997,-0.33899999999999997,0.9347770000000001,0.238048,0.10673900000000001,CCW,0
4332,0,1,4,Adaptation,241,0,25.03128,-4.968719999999999,793.7130967,436.76355199999995,,CCW,-30
6400,0,0,4,Generalisation,351,30,13.9864421,13.9864421,,,,CCW,0
662,0,0,4,Base,44,150,-2.19,-2.19,0.790347,0.31551599999999996,0.163925,CCW,0
4333,0,1,4,Adaptation,242,0,27.733970000000003,-2.2660299999999998,1047.2628960000002,449.854267,,CCW,-30
6401,0,0,4,Generalisation,352,60,6.466275955,6.466275955,,,,CCW,0
716,0,0,4,Base,45,-150,-0.456,-0.456,0.776928,0.28962899999999997,0.178755,CCW,0
4334,0,1,4,Adaptation,243,0,25.553079999999998,-4.4469199999999995,1081.481923,587.6261767000001,,CCW,-30
6402,0,0,4,Generalisation,353,-30,12.69886029,12.69886029,,,,CCW,0
650,0,0,4,Base,46,120,-7.73,-7.73,0.982548,0.808846,0.218495,CCW,0
4335,0,1,4,Adaptation,244,0,28.27944,-1.7205599999999999,714.2908317000001,611.3502187000001,,CCW,-30
6403,0,0,4,Generalisation,354,-30,11.07600259,11.07600259,,,,CCW,0
644,0,0,4,Base,47,120,8.33,8.33,0.8552690000000001,0.5425800000000001,0.115595,CCW,0
4336,0,1,4,Adaptation,245,0,19.8732,-10.1268,936.7418107999999,667.7328507999999,,CCW,-30
6404,0,0,4,Generalisation,355,30,13.26614973,13.26614973,,,,CCW,0
625,0,0,4,Base,48,60,-0.983,-0.983,0.924165,0.12801500000000002,0.10900399999999999,CCW,0
4337,0,1,4,Adaptation,246,0,21.60825,-8.39175,874.1048581,196.4895244,,CCW,-30
6405,0,0,4,Generalisation,356,-30,11.16399376,11.16399376,,,,CCW,0
680,0,0,4,Base,49,-60,-7.12,-7.12,0.846249,0.56015,0.1034,CCW,0
4338,0,1,4,Adaptation,247,0,23.89353,-6.10647,1055.459461,301.4675413,,CCW,-30
6406,0,0,4,Generalisation,357,0,20.81618056,20.81618056,,,,CCW,0
645,0,0,4,Base,50,120,0.501,0.501,0.741786,0.250228,0.18932000000000002,CCW,0
4339,0,1,4,Adaptation,248,0,23.18155,-6.81845,1142.136365,528.492121,,CCW,-30
6407,0,0,4,Generalisation,358,-150,4.428739348,4.428739348,,,,CCW,0
722,0,0,4,Base,51,-150,-2.24,-2.24,0.727571,0.393966,0.269906,CCW,0
4340,0,1,4,Adaptation,249,0,23.81176,-6.18824,844.2064895999999,471.2521557,,CCW,-30
6408,0,0,4,Generalisation,359,-120,5.094592196,5.094592196,,,,CCW,0
663,0,0,4,Base,52,150,-8.6,-8.6,0.965258,0.316803,0.328939,CCW,0
4341,0,1,4,Adaptation,250,0,22.15338,-7.84662,993.9290276,748.489652,,CCW,-30
6409,0,0,4,Generalisation,360,-60,5.851079022,5.851079022,,,,CCW,0
679,0,0,4,Base,53,-60,2.41,2.41,0.582693,0.594406,0.190798,CCW,0
4342,0,1,4,Adaptation,251,0,23.25563,-6.74437,1009.803884,544.4278448,,CCW,-30
6410,0,0,4,Generalisation,361,150,4.260563516,4.260563516,,,,CCW,0
777,0,1,4,Base,54,-90,-7.5,-7.5,1.1141,0.611414,0.127218,CCW,0
4343,0,1,4,Adaptation,252,0,23.82283,-6.177169999999999,1179.43738,448.3636408,,CCW,-30
6411,0,0,4,Generalisation,362,-120,3.115150579,3.115150579,,,,CCW,0
727,0,1,4,Base,55,0,-1.68,-1.68,1.0898700000000001,0.28184899999999996,0.019698900000000002,CCW,0
4344,0,1,4,Adaptation,253,0,21.71951,-8.280489999999999,780.290819,482.8198052,,CCW,-30
6412,0,0,4,Generalisation,363,90,3.36883676,3.36883676,,,,CCW,0
712,0,0,4,Base,56,-120,1.45,1.45,0.763897,0.204431,0.14389000000000002,CCW,0
4345,0,1,4,Adaptation,254,0,28.76913,-1.2308700000000001,988.0351819,623.5517283,,CCW,-30
6413,0,0,4,Generalisation,364,-120,4.239552324,4.239552324,,,,CCW,0
659,0,0,4,Base,57,150,-13.8,-13.8,0.601221,0.5075970000000001,0.131719,CCW,0
4346,0,1,4,Adaptation,255,0,26.664579999999997,-3.3354199999999996,683.4291537,432.3712565,,CCW,-30
6414,0,0,4,Generalisation,365,90,1.62209307,1.62209307,,,,CCW,0
595,0,0,4,Base,58,0,-1.27,-1.27,1.06864,0.643744,0.32001,CCW,0
4347,0,1,4,Adaptation,256,0,26.541890000000002,-3.45811,974.3878631000001,605.511175,,CCW,-30
6415,0,0,4,Generalisation,366,0,20.75160353,20.75160353,,,,CCW,0
692,0,0,4,Base,59,-90,-2.72,-2.72,0.9665440000000001,0.636582,0.06897510000000001,CCW,0
4348,0,1,4,Adaptation,257,0,27.982229999999998,-2.01777,1077.611909,359.5367359,,CCW,-30
6416,0,0,4,Generalisation,367,150,6.54325841,6.54325841,,,,CCW,0
693,0,0,4,Base,60,-90,-9.72,-9.72,0.775112,0.308151,0.016906099999999997,CCW,0
4349,0,1,4,Adaptation,258,0,29.688074,-0.31192600000000004,786.9273753,373.3607904,,CCW,-30
6417,0,0,4,Generalisation,368,90,3.5045067010000004,3.5045067010000004,,,,CCW,0
708,0,0,4,Base,61,-120,-11.6,-11.6,0.849599,0.818026,0.203319,CCW,0
4350,0,1,4,Adaptation,259,0,16.1953,-13.8047,728.3283767999999,301.8960439,,CCW,-30
6418,0,0,4,Generalisation,369,-60,6.862585788,6.862585788,,,,CCW,0
781,0,1,4,Base,62,-120,-4.24,-4.24,0.8285290000000001,0.501318,0.18064000000000002,CCW,0
4351,0,1,4,Adaptation,260,0,31.93978,1.9397799999999998,834.879695,458.87599919999997,,CCW,-30
6419,0,0,4,Generalisation,370,60,6.0455626879999995,6.0455626879999995,,,,CCW,0
705,0,0,4,Base,63,-120,-4.15,-4.15,0.8471350000000001,0.782065,0.19877999999999998,CCW,0
4352,0,1,4,Adaptation,261,0,30.603184000000002,0.603184,975.0826486999999,343.82985319999995,,CCW,-30
6420,0,0,4,Generalisation,371,150,6.2861709139999995,6.2861709139999995,,,,CCW,0
619,0,0,4,Base,64,60,0.35700000000000004,0.35700000000000004,1.13816,0.108575,0.191223,CCW,0
