Group,Subject,Condition,Rot,DV,value
Controls,20,Rotated,180,Duration,1.155
Controls,20,Rotated,180,Duration,0.63
Controls,20,Rotated,180,Duration,0.735
Controls,20,Rotated,180,Duration,0.946
Controls,20,Rotated,180,Duration,0.765
Experts,1,Veridical,0,Path_Error,0.818
Experts,1,Veridical,0,Path_Error,1.119
Experts,1,Veridical,0,Path_Error,0.948
Experts,1,Veridical,0,Path_Error,1.045
Experts,1,Veridical,0,Path_Error,0.969
Experts,1,Veridical,0,Path_Error,0.961
Experts,1,Veridical,0,Path_Error,0.924
Experts,1,Veridical,0,Path_Error,0.97
Experts,1,Veridical,0,Path_Error,0.936
Experts,1,Veridical,0,Path_Error,0.937
Experts,2,Veridical,0,Path_Error,1.156
Experts,2,Veridical,0,Path_Error,1.645
Experts,2,Veridical,0,Path_Error,1.57
Experts,2,Veridical,0,Path_Error,1.479
Experts,2,Veridical,0,Path_Error,1.496
Experts,2,Veridical,0,Path_Error,1.295
Experts,2,Veridical,0,Path_Error,1.65
Experts,2,Veridical,0,Path_Error,1.654
Experts,2,Veridical,0,Path_Error,1.546
Experts,2,Veridical,0,Path_Error,1.546
Experts,3,Veridical,0,Path_Error,0.884
Experts,3,Veridical,0,Path_Error,0.78
Experts,3,Veridical,0,Path_Error,0.781
Experts,3,Veridical,0,Path_Error,0.925
Experts,3,Veridical,0,Path_Error,0.943
Experts,3,Veridical,0,Path_Error,0.925
Experts,3,Veridical,0,Path_Error,0.893
Experts,3,Veridical,0,Path_Error,0.88
Experts,3,Veridical,0,Path_Error,0.862
Experts,3,Veridical,0,Path_Error,0.868
Experts,4,Veridical,0,Path_Error,0.589
Experts,4,Veridical,0,Path_Error,0.792
Experts,4,Veridical,0,Path_Error,0.939
Experts,4,Veridical,0,Path_Error,0.917
Experts,4,Veridical,0,Path_Error,0.85
Experts,4,Veridical,0,Path_Error,0.839
Experts,4,Veridical,0,Path_Error,0.824
Experts,4,Veridical,0,Path_Error,0.819
Experts,4,Veridical,0,Path_Error,0.81
Experts,4,Veridical,0,Path_Error,0.816
Experts,5,Veridical,0,Path_Error,1.087
Experts,5,Veridical,0,Path_Error,0.851
Experts,5,Veridical,0,Path_Error,1.046
Experts,5,Veridical,0,Path_Error,1.02
Experts,5,Veridical,0,Path_Error,0.976
Experts,5,Veridical,0,Path_Error,0.916
Experts,5,Veridical,0,Path_Error,1.052
Experts,5,Veridical,0,Path_Error,1.093
Experts,5,Veridical,0,Path_Error,1.095
Experts,5,Veridical,0,Path_Error,1.107
Experts,6,Veridical,0,Path_Error,0.537
Experts,6,Veridical,0,Path_Error,0.494
Experts,6,Veridical,0,Path_Error,0.474
Experts,6,Veridical,0,Path_Error,0.468
Experts,6,Veridical,0,Path_Error,0.472
Experts,6,Veridical,0,Path_Error,0.494
Experts,6,Veridical,0,Path_Error,0.518
Experts,6,Veridical,0,Path_Error,0.533
Experts,6,Veridical,0,Path_Error,0.527
Experts,6,Veridical,0,Path_Error,0.519
Experts,7,Veridical,0,Path_Error,1.781
Experts,7,Veridical,0,Path_Error,1.723
Experts,7,Veridical,0,Path_Error,1.639
Experts,7,Veridical,0,Path_Error,1.572
Experts,7,Veridical,0,Path_Error,1.591
Experts,7,Veridical,0,Path_Error,1.602
Experts,7,Veridical,0,Path_Error,1.613
Experts,7,Veridical,0,Path_Error,1.625
Experts,7,Veridical,0,Path_Error,1.636
Experts,7,Veridical,0,Path_Error,1.647
Experts,8,Veridical,0,Path_Error,0.938
Experts,8,Veridical,0,Path_Error,0.905
Experts,8,Veridical,0,Path_Error,0.916
Experts,8,Veridical,0,Path_Error,0.928
Experts,8,Veridical,0,Path_Error,0.939
Experts,8,Veridical,0,Path_Error,0.95
Experts,8,Veridical,0,Path_Error,0.962
Experts,8,Veridical,0,Path_Error,0.973
Experts,8,Veridical,0,Path_Error,0.984
Experts,8,Veridical,0,Path_Error,0.996
Experts,9,Veridical,0,Path_Error,1.176
Experts,9,Veridical,0,Path_Error,1.08
Experts,9,Veridical,0,Path_Error,1.226
Experts,9,Veridical,0,Path_Error,1.237
Experts,9,Veridical,0,Path_Error,1.248
Experts,9,Veridical,0,Path_Error,1.26
Experts,9,Veridical,0,Path_Error,1.271
Experts,9,Veridical,0,Path_Error,1.282
Experts,9,Veridical,0,Path_Error,1.294
Experts,9,Veridical,0,Path_Error,1.305
Experts,10,Veridical,0,Path_Error,0.899
Experts,10,Veridical,0,Path_Error,0.771
Experts,10,Veridical,0,Path_Error,0.722
Experts,10,Veridical,0,Path_Error,0.919
Experts,10,Veridical,0,Path_Error,0.882
Experts,10,Veridical,0,Path_Error,0.806
Experts,10,Veridical,0,Path_Error,0.948
Experts,10,Veridical,0,Path_Error,0.933
Experts,10,Veridical,0,Path_Error,0.916
Experts,10,Veridical,0,Path_Error,0.941
Experts,11,Veridical,0,Path_Error,0.641
Experts,11,Veridical,0,Path_Error,0.707
Experts,11,Veridical,0,Path_Error,0.661
Experts,11,Veridical,0,Path_Error,0.653
Experts,11,Veridical,0,Path_Error,0.65
Experts,11,Veridical,0,Path_Error,0.697
Experts,11,Veridical,0,Path_Error,0.764
Experts,11,Veridical,0,Path_Error,0.784
Experts,11,Veridical,0,Path_Error,0.823
Experts,11,Veridical,0,Path_Error,0.834
Experts,12,Veridical,0,Path_Error,1.204
Experts,12,Veridical,0,Path_Error,1.017
Experts,12,Veridical,0,Path_Error,1.528
Experts,12,Veridical,0,Path_Error,1.492
Experts,12,Veridical,0,Path_Error,1.404
Experts,12,Veridical,0,Path_Error,1.467
Experts,12,Veridical,0,Path_Error,1.434
Experts,12,Veridical,0,Path_Error,1.411
Experts,12,Veridical,0,Path_Error,1.376
Experts,12,Veridical,0,Path_Error,1.377
Controls,13,Veridical,0,Path_Error,0.665
Controls,13,Veridical,0,Path_Error,0.526
Controls,13,Veridical,0,Path_Error,0.62
Controls,13,Veridical,0,Path_Error,0.748
Controls,13,Veridical,0,Path_Error,0.707
Controls,13,Veridical,0,Path_Error,0.756
Controls,13,Veridical,0,Path_Error,0.745
Controls,13,Veridical,0,Path_Error,0.936
Controls,13,Veridical,0,Path_Error,0.917
Controls,13,Veridical,0,Path_Error,0.93
Controls,14,Veridical,0,Path_Error,0.981
Controls,14,Veridical,0,Path_Error,1.001
Controls,14,Veridical,0,Path_Error,0.887
Controls,14,Veridical,0,Path_Error,0.801
Controls,14,Veridical,0,Path_Error,0.985
Controls,14,Veridical,0,Path_Error,0.94
Controls,14,Veridical,0,Path_Error,0.919
Controls,14,Veridical,0,Path_Error,0.887
Controls,14,Veridical,0,Path_Error,0.875
Controls,14,Veridical,0,Path_Error,0.851
Controls,15,Veridical,0,Path_Error,0.631
Controls,15,Veridical,0,Path_Error,0.716
Controls,15,Veridical,0,Path_Error,1.176
Controls,15,Veridical,0,Path_Error,1.057
Controls,15,Veridical,0,Path_Error,0.997
Controls,15,Veridical,0,Path_Error,0.965
Controls,15,Veridical,0,Path_Error,0.983
Controls,15,Veridical,0,Path_Error,0.982
Controls,15,Veridical,0,Path_Error,0.98
Controls,15,Veridical,0,Path_Error,1.218
Controls,16,Veridical,0,Path_Error,0.858
Controls,16,Veridical,0,Path_Error,0.748
Controls,16,Veridical,0,Path_Error,0.774
Controls,16,Veridical,0,Path_Error,0.656
Controls,16,Veridical,0,Path_Error,0.602
Controls,16,Veridical,0,Path_Error,0.608
Controls,16,Veridical,0,Path_Error,0.597
Controls,16,Veridical,0,Path_Error,0.604
Controls,16,Veridical,0,Path_Error,0.406
Controls,16,Veridical,0,Path_Error,0.49
Controls,17,Veridical,0,Path_Error,0.536
Controls,17,Veridical,0,Path_Error,1.141
Controls,17,Veridical,0,Path_Error,1.103
Controls,17,Veridical,0,Path_Error,1.004
Controls,17,Veridical,0,Path_Error,0.978
Controls,17,Veridical,0,Path_Error,0.925
Controls,17,Veridical,0,Path_Error,0.911
Controls,17,Veridical,0,Path_Error,0.931
Controls,17,Veridical,0,Path_Error,0.492
Controls,17,Veridical,0,Path_Error,0.492
Controls,18,Veridical,0,Path_Error,0.834
Controls,18,Veridical,0,Path_Error,0.691
Controls,18,Veridical,0,Path_Error,0.694
Controls,18,Veridical,0,Path_Error,0.678
Controls,18,Veridical,0,Path_Error,0.772
Controls,18,Veridical,0,Path_Error,0.679
Controls,18,Veridical,0,Path_Error,0.679
Controls,18,Veridical,0,Path_Error,0.685
Controls,18,Veridical,0,Path_Error,0.67
Controls,18,Veridical,0,Path_Error,0.496
Controls,19,Veridical,0,Path_Error,1.249
Controls,19,Veridical,0,Path_Error,1.088
Controls,19,Veridical,0,Path_Error,1.12
Controls,19,Veridical,0,Path_Error,1.055
Controls,19,Veridical,0,Path_Error,0.988
Controls,19,Veridical,0,Path_Error,0.883
Controls,19,Veridical,0,Path_Error,0.82
Controls,19,Veridical,0,Path_Error,0.704
Controls,19,Veridical,0,Path_Error,0.825
Controls,19,Veridical,0,Path_Error,0.6
Controls,20,Veridical,0,Path_Error,0.792
Controls,20,Veridical,0,Path_Error,0.737
Controls,20,Veridical,0,Path_Error,0.813
Controls,20,Veridical,0,Path_Error,0.805
Controls,20,Veridical,0,Path_Error,0.739
Controls,20,Veridical,0,Path_Error,0.889
Controls,20,Veridical,0,Path_Error,0.876
Controls,20,Veridical,0,Path_Error,0.833
Controls,20,Veridical,0,Path_Error,0.88
Controls,20,Veridical,0,Path_Error,0.777
Experts,1,Veridical,45,Path_Error,0.553
Experts,1,Veridical,45,Path_Error,1.736
Experts,1,Veridical,45,Path_Error,1.315
Experts,1,Veridical,45,Path_Error,1.203
Experts,1,Veridical,45,Path_Error,1.245
Experts,1,Veridical,45,Path_Error,1.177
Experts,1,Veridical,45,Path_Error,1.161
Experts,1,Veridical,45,Path_Error,1.26
Experts,1,Veridical,45,Path_Error,1.301
Experts,1,Veridical,45,Path_Error,1.285
Experts,2,Veridical,45,Path_Error,2.029
Experts,2,Veridical,45,Path_Error,1.587
Experts,2,Veridical,45,Path_Error,1.305
Experts,2,Veridical,45,Path_Error,1.214
Experts,2,Veridical,45,Path_Error,1.165
Experts,2,Veridical,45,Path_Error,1.157
Experts,2,Veridical,45,Path_Error,1.199
Experts,2,Veridical,45,Path_Error,1.23
Experts,2,Veridical,45,Path_Error,1.132
Experts,2,Veridical,45,Path_Error,1.143
Experts,3,Veridical,45,Path_Error,1.721
Experts,3,Veridical,45,Path_Error,1.205
Experts,3,Veridical,45,Path_Error,1
Experts,3,Veridical,45,Path_Error,0.995
Experts,3,Veridical,45,Path_Error,0.93
Experts,3,Veridical,45,Path_Error,0.973
Experts,3,Veridical,45,Path_Error,0.935
Experts,3,Veridical,45,Path_Error,0.947
Experts,3,Veridical,45,Path_Error,0.945
Experts,3,Veridical,45,Path_Error,0.923
Experts,4,Veridical,45,Path_Error,1.3
Experts,4,Veridical,45,Path_Error,1.083
Experts,4,Veridical,45,Path_Error,0.934
Experts,4,Veridical,45,Path_Error,0.956
Experts,4,Veridical,45,Path_Error,0.954
Experts,4,Veridical,45,Path_Error,0.933
Experts,4,Veridical,45,Path_Error,0.97
Experts,4,Veridical,45,Path_Error,0.929
Experts,4,Veridical,45,Path_Error,0.941
Experts,4,Veridical,45,Path_Error,0.946
Experts,5,Veridical,45,Path_Error,0.892
Experts,5,Veridical,45,Path_Error,0.954
Experts,5,Veridical,45,Path_Error,0.965
Experts,5,Veridical,45,Path_Error,0.976
Experts,5,Veridical,45,Path_Error,0.988
Experts,5,Veridical,45,Path_Error,0.999
Experts,5,Veridical,45,Path_Error,1.01
Experts,5,Veridical,45,Path_Error,1.022
Experts,5,Veridical,45,Path_Error,1.033
Experts,5,Veridical,45,Path_Error,1.044
Experts,6,Veridical,45,Path_Error,0.712
Experts,6,Veridical,45,Path_Error,0.648
Experts,6,Veridical,45,Path_Error,0.612
Experts,6,Veridical,45,Path_Error,0.603
Experts,6,Veridical,45,Path_Error,0.637
Experts,6,Veridical,45,Path_Error,0.637
Experts,6,Veridical,45,Path_Error,0.648
Experts,6,Veridical,45,Path_Error,0.659
Experts,6,Veridical,45,Path_Error,0.671
Experts,6,Veridical,45,Path_Error,0.682
Experts,7,Veridical,45,Path_Error,0.922
Experts,7,Veridical,45,Path_Error,1.001
Experts,7,Veridical,45,Path_Error,1.089
Experts,7,Veridical,45,Path_Error,1.018
Experts,7,Veridical,45,Path_Error,0.95
Experts,7,Veridical,45,Path_Error,0.989
Experts,7,Veridical,45,Path_Error,0.987
Experts,7,Veridical,45,Path_Error,1.032
Experts,7,Veridical,45,Path_Error,1.043
Experts,7,Veridical,45,Path_Error,1.054
Experts,8,Veridical,45,Path_Error,0.953
Experts,8,Veridical,45,Path_Error,0.898
Experts,8,Veridical,45,Path_Error,0.915
Experts,8,Veridical,45,Path_Error,1.098
Experts,8,Veridical,45,Path_Error,1.056
Experts,8,Veridical,45,Path_Error,1.019
Experts,8,Veridical,45,Path_Error,1.031
Experts,8,Veridical,45,Path_Error,1.042
Experts,8,Veridical,45,Path_Error,1.053
Experts,8,Veridical,45,Path_Error,1.065
Experts,9,Veridical,45,Path_Error,1.012
Experts,9,Veridical,45,Path_Error,1.306
Experts,9,Veridical,45,Path_Error,1.239
Experts,9,Veridical,45,Path_Error,1.232
Experts,9,Veridical,45,Path_Error,1.252
Experts,9,Veridical,45,Path_Error,1.244
Experts,9,Veridical,45,Path_Error,1.19
Experts,9,Veridical,45,Path_Error,1.19
Experts,9,Veridical,45,Path_Error,1.167
Experts,9,Veridical,45,Path_Error,1.161
Experts,10,Veridical,45,Path_Error,0.632
Experts,10,Veridical,45,Path_Error,0.585
Experts,10,Veridical,45,Path_Error,0.963
Experts,10,Veridical,45,Path_Error,0.878
Experts,10,Veridical,45,Path_Error,0.883
Experts,10,Veridical,45,Path_Error,0.855
Experts,10,Veridical,45,Path_Error,0.819
Experts,10,Veridical,45,Path_Error,0.803
Experts,10,Veridical,45,Path_Error,0.786
Experts,10,Veridical,45,Path_Error,0.775
Experts,11,Veridical,45,Path_Error,1.514
Experts,11,Veridical,45,Path_Error,1.505
Experts,11,Veridical,45,Path_Error,1.315
Experts,11,Veridical,45,Path_Error,1.417
Experts,11,Veridical,45,Path_Error,1.401
Experts,11,Veridical,45,Path_Error,1.341
Experts,11,Veridical,45,Path_Error,1.333
Experts,11,Veridical,45,Path_Error,1.272
Experts,11,Veridical,45,Path_Error,1.266
Experts,11,Veridical,45,Path_Error,1.277
Experts,12,Veridical,45,Path_Error,1.346
Experts,12,Veridical,45,Path_Error,1.23
Experts,12,Veridical,45,Path_Error,1.152
Experts,12,Veridical,45,Path_Error,1.092
Experts,12,Veridical,45,Path_Error,1.084
Experts,12,Veridical,45,Path_Error,1.026
Experts,12,Veridical,45,Path_Error,1.037
Experts,12,Veridical,45,Path_Error,1.049
Experts,12,Veridical,45,Path_Error,1.06
Experts,12,Veridical,45,Path_Error,1.071
Controls,13,Veridical,45,Path_Error,2.07
Controls,13,Veridical,45,Path_Error,1.559
Controls,13,Veridical,45,Path_Error,1.439
Controls,13,Veridical,45,Path_Error,1.388
Controls,13,Veridical,45,Path_Error,1.278
Controls,13,Veridical,45,Path_Error,1.217
Controls,13,Veridical,45,Path_Error,1.311
Controls,13,Veridical,45,Path_Error,1.399
Controls,13,Veridical,45,Path_Error,1.284
Controls,13,Veridical,45,Path_Error,1.266
Controls,14,Veridical,45,Path_Error,0.9
Controls,14,Veridical,45,Path_Error,0.52
Controls,14,Veridical,45,Path_Error,1.21
Controls,14,Veridical,45,Path_Error,1.01
Controls,14,Veridical,45,Path_Error,0.97
Controls,14,Veridical,45,Path_Error,1.06
Controls,14,Veridical,45,Path_Error,0.735
Controls,14,Veridical,45,Path_Error,0.82
Controls,14,Veridical,45,Path_Error,0.795
Controls,14,Veridical,45,Path_Error,0.704
Controls,15,Veridical,45,Path_Error,0.884
Controls,15,Veridical,45,Path_Error,0.726
Controls,15,Veridical,45,Path_Error,0.668
Controls,15,Veridical,45,Path_Error,0.678
Controls,15,Veridical,45,Path_Error,0.62
Controls,15,Veridical,45,Path_Error,0.699
Controls,15,Veridical,45,Path_Error,0.704
Controls,15,Veridical,45,Path_Error,0.716
Controls,15,Veridical,45,Path_Error,0.715
Controls,15,Veridical,45,Path_Error,0.704
Controls,16,Veridical,45,Path_Error,0.802
Controls,16,Veridical,45,Path_Error,0.937
Controls,16,Veridical,45,Path_Error,0.993
Controls,16,Veridical,45,Path_Error,0.923
Controls,16,Veridical,45,Path_Error,0.897
Controls,16,Veridical,45,Path_Error,0.875
Controls,16,Veridical,45,Path_Error,0.85
Controls,16,Veridical,45,Path_Error,0.912
Controls,16,Veridical,45,Path_Error,0.871
Controls,16,Veridical,45,Path_Error,0.926
Controls,17,Veridical,45,Path_Error,0.675
Controls,17,Veridical,45,Path_Error,0.765
Controls,17,Veridical,45,Path_Error,0.859
Controls,17,Veridical,45,Path_Error,0.797
Controls,17,Veridical,45,Path_Error,0.748
Controls,17,Veridical,45,Path_Error,0.79
Controls,17,Veridical,45,Path_Error,0.69
Controls,17,Veridical,45,Path_Error,0.729
Controls,17,Veridical,45,Path_Error,0.713
Controls,17,Veridical,45,Path_Error,0.704
Controls,18,Veridical,45,Path_Error,1.02
Controls,18,Veridical,45,Path_Error,1.004
Controls,18,Veridical,45,Path_Error,0.905
Controls,18,Veridical,45,Path_Error,1.034
Controls,18,Veridical,45,Path_Error,0.962
Controls,18,Veridical,45,Path_Error,0.973
Controls,18,Veridical,45,Path_Error,0.973
Controls,18,Veridical,45,Path_Error,0.924
Controls,18,Veridical,45,Path_Error,0.902
Controls,18,Veridical,45,Path_Error,0.957
Controls,19,Veridical,45,Path_Error,0.78
Controls,19,Veridical,45,Path_Error,0.734
Controls,19,Veridical,45,Path_Error,0.962
Controls,19,Veridical,45,Path_Error,1.008
Controls,19,Veridical,45,Path_Error,0.953
Controls,19,Veridical,45,Path_Error,0.963
Controls,19,Veridical,45,Path_Error,0.924
Controls,19,Veridical,45,Path_Error,0.946
Controls,19,Veridical,45,Path_Error,0.91
Controls,19,Veridical,45,Path_Error,0.89
Controls,20,Veridical,45,Path_Error,1.218
Controls,20,Veridical,45,Path_Error,1.936
Controls,20,Veridical,45,Path_Error,1.136
Controls,20,Veridical,45,Path_Error,1.128
Controls,20,Veridical,45,Path_Error,1.126
Controls,20,Veridical,45,Path_Error,0.587
Controls,20,Veridical,45,Path_Error,0.561
Controls,20,Veridical,45,Path_Error,0.553
Controls,20,Veridical,45,Path_Error,0.519
Controls,20,Veridical,45,Path_Error,0.556
Experts,1,Veridical,90,Path_Error,0.708
Experts,1,Veridical,90,Path_Error,0.703
Experts,1,Veridical,90,Path_Error,0.852
Experts,1,Veridical,90,Path_Error,0.847
Experts,1,Veridical,90,Path_Error,0.879
Experts,1,Veridical,90,Path_Error,0.885
Experts,1,Veridical,90,Path_Error,0.867
Experts,1,Veridical,90,Path_Error,0.85
Experts,1,Veridical,90,Path_Error,0.841
Experts,1,Veridical,90,Path_Error,0.853
Experts,2,Veridical,90,Path_Error,2.274
Experts,2,Veridical,90,Path_Error,3.72
Experts,2,Veridical,90,Path_Error,2.956
Experts,2,Veridical,90,Path_Error,2.312
Experts,2,Veridical,90,Path_Error,1.963
Experts,2,Veridical,90,Path_Error,1.844
Experts,2,Veridical,90,Path_Error,1.754
Experts,2,Veridical,90,Path_Error,1.622
Experts,2,Veridical,90,Path_Error,1.513
Experts,2,Veridical,90,Path_Error,1.826
Experts,3,Veridical,90,Path_Error,0.547
Experts,3,Veridical,90,Path_Error,0.481
Experts,3,Veridical,90,Path_Error,0.521
Experts,3,Veridical,90,Path_Error,0.598
Experts,3,Veridical,90,Path_Error,0.579
Experts,3,Veridical,90,Path_Error,0.573
Experts,3,Veridical,90,Path_Error,0.578
Experts,3,Veridical,90,Path_Error,0.587
Experts,3,Veridical,90,Path_Error,0.583
Experts,3,Veridical,90,Path_Error,0.595
Experts,4,Veridical,90,Path_Error,1.329
Experts,4,Veridical,90,Path_Error,1.209
Experts,4,Veridical,90,Path_Error,1.177
Experts,4,Veridical,90,Path_Error,1.137
Experts,4,Veridical,90,Path_Error,1.122
Experts,4,Veridical,90,Path_Error,1.055
Experts,4,Veridical,90,Path_Error,1.067
Experts,4,Veridical,90,Path_Error,1.078
Experts,4,Veridical,90,Path_Error,1.089
Experts,4,Veridical,90,Path_Error,1.101
Experts,5,Veridical,90,Path_Error,1.295
Experts,5,Veridical,90,Path_Error,1.138
Experts,5,Veridical,90,Path_Error,1.019
Experts,5,Veridical,90,Path_Error,0.913
Experts,5,Veridical,90,Path_Error,0.675
Experts,5,Veridical,90,Path_Error,0.686
Experts,5,Veridical,90,Path_Error,0.697
Experts,5,Veridical,90,Path_Error,0.709
Experts,5,Veridical,90,Path_Error,0.72
Experts,5,Veridical,90,Path_Error,0.732
Experts,6,Veridical,90,Path_Error,0.316
Experts,6,Veridical,90,Path_Error,0.511
Experts,6,Veridical,90,Path_Error,0.5
Experts,6,Veridical,90,Path_Error,0.465
Experts,6,Veridical,90,Path_Error,0.471
Experts,6,Veridical,90,Path_Error,0.455
Experts,6,Veridical,90,Path_Error,0.45
Experts,6,Veridical,90,Path_Error,0.445
Experts,6,Veridical,90,Path_Error,0.455
Experts,6,Veridical,90,Path_Error,0.453
Experts,7,Veridical,90,Path_Error,1.086
Experts,7,Veridical,90,Path_Error,1.084
Experts,7,Veridical,90,Path_Error,1.004
Experts,7,Veridical,90,Path_Error,0.974
Experts,7,Veridical,90,Path_Error,0.921
Experts,7,Veridical,90,Path_Error,0.883
Experts,7,Veridical,90,Path_Error,0.85
Experts,7,Veridical,90,Path_Error,0.827
Experts,7,Veridical,90,Path_Error,0.839
Experts,7,Veridical,90,Path_Error,0.85
Experts,8,Veridical,90,Path_Error,0.486
Experts,8,Veridical,90,Path_Error,0.617
Experts,8,Veridical,90,Path_Error,0.591
Experts,8,Veridical,90,Path_Error,0.638
Experts,8,Veridical,90,Path_Error,0.623
Experts,8,Veridical,90,Path_Error,0.609
Experts,8,Veridical,90,Path_Error,0.599
Experts,8,Veridical,90,Path_Error,0.595
Experts,8,Veridical,90,Path_Error,0.611
Experts,8,Veridical,90,Path_Error,0.622
Experts,9,Veridical,90,Path_Error,0.654
Experts,9,Veridical,90,Path_Error,0.765
Experts,9,Veridical,90,Path_Error,0.717
Experts,9,Veridical,90,Path_Error,0.744
Experts,9,Veridical,90,Path_Error,0.714
Experts,9,Veridical,90,Path_Error,0.698
Experts,9,Veridical,90,Path_Error,0.677
Experts,9,Veridical,90,Path_Error,0.671
Experts,9,Veridical,90,Path_Error,0.659
Experts,9,Veridical,90,Path_Error,0.65
Experts,10,Veridical,90,Path_Error,1.065
Experts,10,Veridical,90,Path_Error,0.809
Experts,10,Veridical,90,Path_Error,0.749
Experts,10,Veridical,90,Path_Error,0.7
Experts,10,Veridical,90,Path_Error,0.702
Experts,10,Veridical,90,Path_Error,0.669
Experts,10,Veridical,90,Path_Error,0.663
Experts,10,Veridical,90,Path_Error,0.649
Experts,10,Veridical,90,Path_Error,0.65
Experts,10,Veridical,90,Path_Error,0.638
Experts,11,Veridical,90,Path_Error,1.501
Experts,11,Veridical,90,Path_Error,1.208
Experts,11,Veridical,90,Path_Error,1.057
Experts,11,Veridical,90,Path_Error,0.89
Experts,11,Veridical,90,Path_Error,0.847
Experts,11,Veridical,90,Path_Error,0.84
Experts,11,Veridical,90,Path_Error,0.818
Experts,11,Veridical,90,Path_Error,0.812
Experts,11,Veridical,90,Path_Error,0.795
Experts,11,Veridical,90,Path_Error,0.783
Experts,12,Veridical,90,Path_Error,0.53
Experts,12,Veridical,90,Path_Error,0.559
Experts,12,Veridical,90,Path_Error,0.667
Experts,12,Veridical,90,Path_Error,0.771
Experts,12,Veridical,90,Path_Error,0.726
Experts,12,Veridical,90,Path_Error,0.783
Experts,12,Veridical,90,Path_Error,0.755
Experts,12,Veridical,90,Path_Error,0.727
Experts,12,Veridical,90,Path_Error,0.718
Experts,12,Veridical,90,Path_Error,0.725
Controls,13,Veridical,90,Path_Error,1.055
Controls,13,Veridical,90,Path_Error,0.876
Controls,13,Veridical,90,Path_Error,0.747
Controls,13,Veridical,90,Path_Error,0.726
Controls,13,Veridical,90,Path_Error,0.733
Controls,13,Veridical,90,Path_Error,0.776
Controls,13,Veridical,90,Path_Error,0.787
Controls,13,Veridical,90,Path_Error,0.798
Controls,13,Veridical,90,Path_Error,0.81
Controls,13,Veridical,90,Path_Error,0.821
Controls,14,Veridical,90,Path_Error,0.381
Controls,14,Veridical,90,Path_Error,0.726
Controls,14,Veridical,90,Path_Error,0.658
Controls,14,Veridical,90,Path_Error,0.593
Controls,14,Veridical,90,Path_Error,0.626
Controls,14,Veridical,90,Path_Error,0.61
Controls,14,Veridical,90,Path_Error,0.621
Controls,14,Veridical,90,Path_Error,0.632
Controls,14,Veridical,90,Path_Error,0.644
Controls,14,Veridical,90,Path_Error,0.655
Controls,15,Veridical,90,Path_Error,0.975
Controls,15,Veridical,90,Path_Error,0.876
Controls,15,Veridical,90,Path_Error,0.767
Controls,15,Veridical,90,Path_Error,0.697
Controls,15,Veridical,90,Path_Error,0.635
Controls,15,Veridical,90,Path_Error,0.594
Controls,15,Veridical,90,Path_Error,0.55
Controls,15,Veridical,90,Path_Error,0.527
Controls,15,Veridical,90,Path_Error,0.547
Controls,15,Veridical,90,Path_Error,0.558
Controls,16,Veridical,90,Path_Error,0.435
Controls,16,Veridical,90,Path_Error,0.653
Controls,16,Veridical,90,Path_Error,0.474
Controls,16,Veridical,90,Path_Error,0.455
Controls,16,Veridical,90,Path_Error,0.445
Controls,16,Veridical,90,Path_Error,0.456
Controls,16,Veridical,90,Path_Error,0.468
Controls,16,Veridical,90,Path_Error,0.479
Controls,16,Veridical,90,Path_Error,0.49
Controls,16,Veridical,90,Path_Error,0.502
Controls,17,Veridical,90,Path_Error,0.928
Controls,17,Veridical,90,Path_Error,1.19
Controls,17,Veridical,90,Path_Error,1.304
Controls,17,Veridical,90,Path_Error,1.043
Controls,17,Veridical,90,Path_Error,1.016
Controls,17,Veridical,90,Path_Error,0.982
Controls,17,Veridical,90,Path_Error,0.937
Controls,17,Veridical,90,Path_Error,0.904
Controls,17,Veridical,90,Path_Error,0.915
Controls,17,Veridical,90,Path_Error,0.926
Controls,18,Veridical,90,Path_Error,1.564
Controls,18,Veridical,90,Path_Error,1.376
Controls,18,Veridical,90,Path_Error,1.342
Controls,18,Veridical,90,Path_Error,1.465
Controls,18,Veridical,90,Path_Error,1.271
Controls,18,Veridical,90,Path_Error,1.296
Controls,18,Veridical,90,Path_Error,1.245
Controls,18,Veridical,90,Path_Error,1.156
Controls,18,Veridical,90,Path_Error,1.102
Controls,18,Veridical,90,Path_Error,0.934
Controls,19,Veridical,90,Path_Error,0.565
Controls,19,Veridical,90,Path_Error,0.515
Controls,19,Veridical,90,Path_Error,0.469
Controls,19,Veridical,90,Path_Error,0.428
Controls,19,Veridical,90,Path_Error,0.416
Controls,19,Veridical,90,Path_Error,0.405
Controls,19,Veridical,90,Path_Error,0.416
Controls,19,Veridical,90,Path_Error,0.427
Controls,19,Veridical,90,Path_Error,0.439
Controls,19,Veridical,90,Path_Error,0.45
Controls,20,Veridical,90,Path_Error,1.099
Controls,20,Veridical,90,Path_Error,1.208
Controls,20,Veridical,90,Path_Error,1.098
Controls,20,Veridical,90,Path_Error,0.969
Controls,20,Veridical,90,Path_Error,0.83
Controls,20,Veridical,90,Path_Error,0.831
Controls,20,Veridical,90,Path_Error,0.783
Controls,20,Veridical,90,Path_Error,0.74
Controls,20,Veridical,90,Path_Error,0.711
Controls,20,Veridical,90,Path_Error,0.722
Experts,1,Veridical,135,Path_Error,1.608
Experts,1,Veridical,135,Path_Error,1.183
Experts,1,Veridical,135,Path_Error,1.099
