fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1.5,left,0,0.417,,,,,,stim/upper.png,stim/incongRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,33,81,24,1,,,,,
0.8,right,1,1.4864,,,,,,stim/lower.png,stim/incongLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,34,82,20,1,,,,,
0.4,,0,,,,,,,stim/both.png,stim/incongRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,35,83,25,1,,,,,
1.15,left,1,0.5863,,,,,,stim/centre.png,stim/neutralRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,36,84,46,1,,,,,
1.55,,0,,,,,,,stim/both.png,stim/congLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,37,85,5,1,,,,,
0.8,left,1,0.7099,,,,,,stim/both.png,stim/incongLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,38,86,17,1,,,,,
1.55,,0,,,,,,,stim/blank.png,stim/congLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,39,87,3,1,,,,,
1.3,right,1,1.6596,,,,,,stim/blank.png,stim/congRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,40,88,11,1,,,,,
0.55,,0,,,,,,,stim/centre.png,stim/congRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,41,89,10,1,,,,,
0.45,,0,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,42,90,33,1,,,,,
1.3,left,1,0.6178,,,,,,stim/blank.png,stim/neutralRight.png,left,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,43,91,47,1,,,,,
1,right,1,0.7443,,,,,,stim/centre.png,stim/incongRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,44,92,26,1,,,,,
0.85,right,1,0.503,,,,,,stim/centre.png,stim/congLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,45,93,6,1,,,,,
1.05,right,1,0.474,,,,,,stim/upper.png,stim/congRight.png,right,0,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,46,94,8,1,,,,,
1.2,right,1,0.6872,,,,,,stim/blank.png,stim/congLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,1,47,95,7,1,,,,,
,,,,,,,,,,,,,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,0,0,0,1
0.65,right,1,0.9119,,,,,,stim/centre.png,stim/congLeft.png,right,180,Maria,001,2022-02-21_17h01.47.788,ANT,2021.2.3,MacIntel,60.0024001,,,0,0,0,6,1,,,,,
